learner_id,course_id,week,sessions_available,sessions_attended,attendance_rate,login_count,active_minutes,content_views,assignment_submissions,assessment_attempts,average_score,score_trend,help_requests,forum_questions,mentor_contacts,feedback_score,feedback_sentiment,support_needed,attendance_rate_missing,login_count_missing,active_minutes_missing,content_views_missing,assignment_submissions_missing,assessment_attempts_missing,average_score_missing,score_trend_missing,help_requests_missing,forum_questions_missing,mentor_contacts_missing,feedback_score_missing,feedback_sentiment_missing,missing_feature_count,activity_change,score_change,attendance_change,submission_rate,help_seeking_frequency,feedback_signal,overall_engagement_score,engagement_trend
LNR-0676,CS-101,5,4,0,0.0,2,23.7,9.0,0,0,69.9,-0.3,1.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,1,1,0,0,0,1,1,4,-83.3,8.100000000000009,-0.3333,0.0,1.0,0.976,34.7,-19.8
LNR-0677,DATA-201,1,2,2,1.0,10,240.7,34.0,2,1,69.9,-0.3,0.0,1.0,0.0,5.0,0.52,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0.0,0.0,0.0,1.5,1.0,1.26,82.5,0.0
LNR-0677,DATA-201,2,2,2,1.0,10,199.1,30.0,2,3,86.9,8.6,1.0,2.0,1.0,5.0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.599999999999994,17.0,0.0,1.5,4.0,1.2349999999999999,92.5,1.6
LNR-0677,DATA-201,3,4,4,1.0,9,256.4,35.0,2,2,76.9,-10.0,2.0,1.0,0.0,5.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.29999999999998,-10.0,0.0,1.0,3.0,1.2,94.2,4.5
LNR-0677,DATA-201,4,3,3,1.0,10,184.8,35.0,1,2,69.9,-0.3,2.0,0.0,1.0,4.5,0.71,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-71.59999999999997,-7.0,0.0,0.6666666666666666,3.0,1.2195,86.7,-15.4
LNR-0677,DATA-201,5,3,3,1.0,10,206.4,44.0,2,2,83.1,2.0,0.0,0.0,0.0,4.0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.599999999999994,13.199999999999989,0.0,1.3333333333333333,0.0,1.064,77.3,10.2
LNR-0678,DATA-201,1,3,3,1.0,10,181.1,40.0,2,1,74.6,3.2,1.0,0.0,1.0,4.5,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,2.0,1.2285,82.5,0.0
LNR-0678,DATA-201,2,2,2,1.0,13,224.4,34.0,2,1,68.6,-6.0,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,43.30000000000001,-6.0,0.0,1.5,0.0,0.976,75.3,4.2
LNR-0678,DATA-201,3,2,2,1.0,11,190.2,37.0,2,2,69.9,-0.3,1.0,2.0,0.0,4.5,0.69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-34.20000000000002,1.3000000000000114,0.0,1.5,3.0,1.2105,87.3,-5.0
LNR-0678,DATA-201,4,2,2,1.0,10,202.3,28.0,2,1,69.9,-4.4,0.0,2.0,2.0,5.0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.100000000000023,0.0,0.0,1.5,4.0,1.3599999999999999,88.5,2.0
LNR-0678,DATA-201,5,4,4,1.0,9,213.4,38.0,2,3,69.9,-0.3,4.0,0.0,1.0,4.0,0.44,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,11.099999999999994,0.0,0.0,1.0,5.0,0.976,89.5,1.8
LNR-0679,AI-301,1,3,2,0.6667,5,196.0,24.0,2,1,75.1,-0.1,0.0,1.0,0.0,3.5,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,1.0,0.7909999999999999,68.8,0.0
LNR-0679,AI-301,2,2,1,0.5,7,99.6,20.0,1,1,87.1,12.0,0.0,1.0,0.0,3.5,0.24,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-96.4,12.0,-0.16669999999999996,1.0,1.0,0.784,57.5,-15.1
LNR-0679,AI-301,3,4,3,0.75,4,160.7,15.0,1,1,54.4,-32.7,0.0,1.0,0.0,4.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.099999999999994,-32.699999999999996,0.25,0.5,1.0,0.9120000000000001,63.2,2.7
LNR-0679,AI-301,4,4,3,0.75,6,157.6,17.0,2,1,69.9,-0.3,0.0,1.0,0.0,3.5,0.05,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-3.0999999999999943,15.500000000000007,0.0,1.0,1.0,0.7174999999999999,64.8,7.2
LNR-0679,AI-301,5,3,2,0.6667,10,148.6,20.0,1,1,69.9,-0.3,0.0,0.0,1.0,3.0,0.07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-9.0,0.0,-0.08330000000000004,0.6666666666666666,1.0,0.6209999999999999,60.8,-4.0
LNR-0680,CS-101,1,2,2,1.0,10,180.3,26.0,2,1,54.2,-6.7,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0.0,0.0,0.0,1.5,1.0,0.976,72.1,0.0
LNR-0680,CS-101,2,3,3,1.0,10,185.7,52.0,1,1,50.1,-4.1,0.0,1.0,0.0,4.5,0.76,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,5.399999999999977,-4.100000000000001,0.0,0.6666666666666666,1.0,1.242,71.9,-1.2
LNR-0680,CS-101,3,3,3,1.0,13,191.9,28.0,1,1,67.0,16.9,0.0,1.0,0.0,5.0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.200000000000017,16.9,0.0,0.6666666666666666,1.0,1.44,76.7,9.5
LNR-0680,CS-101,4,4,3,1.0,8,277.0,31.0,2,1,59.9,-7.1,1.0,1.0,1.0,4.5,0.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85.1,-7.100000000000001,0.0,1.0,3.0,1.1564999999999999,90.0,10.6
LNR-0680,CS-101,5,4,4,1.0,19,204.9,30.0,2,1,61.0,1.1,0.0,1.0,1.0,5.0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.1,1.1000000000000014,0.0,1.0,2.0,1.305,81.6,-11.5
LNR-0681,AI-301,1,2,2,1.0,10,223.0,23.0,1,3,71.3,6.3,0.0,3.0,0.0,4.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,1.08,91.1,0.0
LNR-0681,AI-301,2,4,4,1.0,12,168.3,26.0,2,1,57.3,-14.0,0.0,1.0,1.0,5.0,0.79,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,-54.69999999999999,-14.0,0.0,1.0,2.0,1.395,76.9,-16.1
LNR-0681,AI-301,3,4,4,1.0,13,182.1,32.0,2,1,57.7,0.4,1.0,2.0,1.0,4.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.799999999999983,0.4000000000000057,0.0,1.0,4.0,1.0935000000000001,83.4,2.5
LNR-0681,AI-301,4,4,4,1.0,15,241.1,22.0,1,1,69.2,11.5,0.0,0.0,0.0,5.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,11.5,0.0,0.5,0.0,1.31,77.3,15.6
LNR-0681,AI-301,5,3,3,1.0,17,151.8,44.0,2,1,62.9,-6.3,0.0,0.0,1.0,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.29999999999998,-6.300000000000004,0.0,1.3333333333333333,1.0,1.25,71.5,-18.0
LNR-0682,CS-101,1,2,2,1.0,10,198.2,41.0,2,1,73.3,5.4,0.0,0.0,0.0,5.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.5,0.0,1.385,74.0,0.0
LNR-0682,CS-101,2,2,2,1.0,14,252.3,26.0,2,2,79.8,6.5,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,54.10000000000002,6.5,0.0,1.5,2.0,0.976,89.7,12.3
LNR-0682,CS-101,3,3,3,1.0,7,168.3,26.0,2,1,70.8,-9.0,0.0,0.0,0.0,4.5,0.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,-84.0,-9.0,0.0,1.3333333333333333,0.0,1.1835,70.2,-18.5
LNR-0682,CS-101,4,3,3,1.0,9,181.4,18.0,2,2,70.8,0.0,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,13.099999999999994,0.0,0.0,1.3333333333333333,1.0,0.976,76.4,2.2
LNR-0682,CS-101,5,3,3,1.0,10,168.3,26.0,2,2,74.5,3.7,1.0,0.0,1.0,4.5,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,-13.099999999999994,3.700000000000003,0.0,1.3333333333333333,2.0,1.26,81.2,-0.3
LNR-0683,CS-101,1,3,3,1.0,14,198.1,39.0,1,3,63.6,0.5,1.0,0.0,1.0,5.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,1.4,81.5,0.0
LNR-0683,CS-101,2,2,2,1.0,12,163.7,33.0,2,1,69.9,-0.3,1.0,3.0,1.0,4.0,0.44,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,-34.400000000000006,6.300000000000004,0.0,1.5,5.0,0.976,84.3,-2.6
LNR-0683,CS-101,3,3,3,1.0,17,205.8,27.0,2,2,62.1,-6.1,1.0,0.0,1.0,4.5,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42.10000000000002,-7.800000000000004,0.0,1.3333333333333333,2.0,1.2825,82.0,3.1
LNR-0683,CS-101,4,2,2,1.0,10,235.5,34.0,2,2,64.6,2.5,0.0,2.0,3.0,5.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.69999999999999,2.499999999999993,0.0,1.5,5.0,1.245,90.7,6.2
LNR-0683,CS-101,5,3,3,1.0,7,208.6,38.0,1,1,54.7,-9.9,0.0,2.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-26.900000000000006,-9.899999999999991,0.0,0.6666666666666666,3.0,0.976,85.2,-9.4
LNR-0684,CS-101,1,3,3,1.0,15,204.7,41.0,1,2,49.7,-2.1,0.0,1.0,0.0,4.0,0.67,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,1.068,73.7,0.0
LNR-0684,CS-101,2,2,2,1.0,13,122.8,40.0,2,3,53.5,3.8,3.0,0.0,1.0,4.5,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.89999999999999,3.799999999999997,0.0,1.5,4.0,1.2645,76.2,-11.8
LNR-0684,CS-101,3,2,2,1.0,15,193.8,46.0,2,1,63.3,9.8,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,71.00000000000001,9.799999999999997,0.0,1.5,2.0,0.976,80.8,16.7
LNR-0684,CS-101,4,3,3,1.0,11,255.3,29.0,2,2,58.2,-5.1,1.0,1.0,0.0,5.0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,-5.099999999999994,0.0,1.3333333333333333,2.0,1.33,84.6,7.7
LNR-0684,CS-101,5,4,4,1.0,13,145.5,33.0,2,1,52.9,-5.3,2.0,0.0,3.0,4.5,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-109.80000000000001,-5.300000000000004,0.0,1.0,5.0,1.287,78.4,-21.0
LNR-0685,CS-101,1,2,2,1.0,2,106.2,22.0,2,1,90.0,5.6,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0.0,0.0,1.5,0.0,0.976,68.3,0.0
LNR-0685,CS-101,2,3,2,0.6667,5,168.3,26.0,1,1,74.0,-16.0,2.0,2.0,0.0,4.0,0.44,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4,62.10000000000001,-16.0,-0.33330000000000004,0.6666666666666666,4.0,0.976,77.5,-7.6
LNR-0685,CS-101,3,4,3,0.75,3,147.8,20.0,0,1,84.2,10.2,0.0,1.0,1.0,3.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,10.200000000000003,0.08330000000000004,0.0,2.0,0.8225,73.4,4.2
LNR-0685,CS-101,4,3,3,1.0,6,184.6,25.0,2,1,99.0,14.8,0.0,2.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,36.79999999999998,14.799999999999997,0.25,1.3333333333333333,2.0,0.976,88.7,21.0
LNR-0685,CS-101,5,4,3,0.75,6,96.1,28.0,1,1,90.2,-8.8,1.0,1.0,2.0,3.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88.5,-8.799999999999997,-0.25,0.5,4.0,0.735,73.7,-26.6
LNR-0686,WEB-102,1,3,2,0.6667,8,110.7,29.0,1,1,69.9,-0.3,0.0,0.0,0.0,3.5,0.09,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0.0,0.0,0.6666666666666666,0.0,0.7314999999999999,53.0,0.0
LNR-0686,WEB-102,2,3,3,1.0,6,119.8,20.0,1,1,69.9,-0.3,0.0,0.0,0.0,3.0,0.12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,9.099999999999994,0.0,0.33330000000000004,0.6666666666666666,0.0,0.636,61.3,11.5
LNR-0686,WEB-102,3,4,3,0.75,8,174.0,26.0,1,1,92.5,-0.3,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,54.2,22.599999999999994,-0.25,0.5,0.0,0.976,69.8,12.8
LNR-0686,WEB-102,4,3,2,0.6667,7,144.1,31.0,1,2,89.1,-3.4,0.0,2.0,0.0,3.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.900000000000006,-3.4000000000000057,-0.08330000000000004,0.6666666666666666,2.0,0.6089999999999999,70.0,-9.2
LNR-0686,WEB-102,5,4,3,0.75,8,135.9,19.0,1,1,90.1,1.0,0.0,1.0,0.0,4.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.199999999999989,1.0,0.08330000000000004,0.5,1.0,0.808,68.5,1.6
LNR-0687,AI-301,1,4,4,1.0,12,217.8,25.0,2,1,64.3,-6.6,3.0,1.0,1.0,4.0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,5.0,1.016,88.8,0.0
LNR-0687,AI-301,2,2,2,1.0,10,286.4,42.0,2,2,70.4,6.1,1.0,3.0,0.0,5.0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.59999999999997,6.1000000000000085,0.0,1.5,4.0,1.21,92.6,14.5
LNR-0687,AI-301,3,3,3,1.0,9,199.1,22.0,2,1,72.3,1.9,0.0,1.0,0.0,4.0,0.87,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-87.29999999999998,1.8999999999999915,0.0,1.3333333333333333,1.0,1.1480000000000001,78.8,-13.6
LNR-0687,AI-301,4,3,3,1.0,9,219.5,28.0,1,2,69.9,-0.3,0.0,0.0,1.0,4.0,0.47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,20.400000000000006,-2.3999999999999915,0.0,0.6666666666666666,1.0,0.988,80.2,2.2
LNR-0687,AI-301,5,4,4,1.0,10,205.2,30.0,2,2,65.5,-3.1,0.0,0.0,0.0,5.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.300000000000011,-4.400000000000006,0.0,1.0,0.0,1.245,72.8,-4.6
LNR-0688,CS-101,1,3,3,1.0,7,304.1,26.0,2,1,64.7,-0.5,1.0,0.0,1.0,5.0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,2.0,1.27,86.2,0.0
LNR-0688,CS-101,2,3,3,1.0,11,156.9,29.0,2,2,78.3,13.6,0.0,1.0,0.0,4.5,0.67,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-147.20000000000002,13.599999999999994,0.0,1.3333333333333333,1.0,1.2015,75.9,-13.2
LNR-0688,CS-101,3,3,3,1.0,16,209.7,30.0,2,2,62.2,-16.1,0.0,0.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,52.79999999999998,-16.099999999999994,0.0,1.3333333333333333,1.0,0.976,77.2,0.7
LNR-0688,CS-101,4,3,3,1.0,9,228.1,32.0,1,1,66.7,4.5,1.0,2.0,1.0,5.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.400000000000006,4.5,0.0,0.6666666666666666,4.0,1.245,90.4,5.3
LNR-0688,CS-101,5,3,3,1.0,9,168.3,26.0,2,1,67.0,0.3,0.0,1.0,0.0,5.0,0.86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,-59.79999999999998,0.29999999999999716,0.0,1.3333333333333333,1.0,1.43,74.3,-9.8
LNR-0689,WEB-102,1,3,2,0.6667,3,105.8,23.0,1,1,82.3,-2.9,0.0,0.0,1.0,3.5,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.7805,61.1,0.0
LNR-0689,WEB-102,2,4,3,1.0,5,136.3,22.0,1,1,80.6,-1.7,1.0,0.0,0.0,4.0,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.500000000000014,-1.7000000000000028,0.33330000000000004,0.5,1.0,0.9120000000000001,73.5,14.2
LNR-0689,WEB-102,3,2,2,1.0,8,145.4,17.0,1,1,79.1,-1.5,1.0,0.0,0.0,3.5,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.099999999999994,-1.5,0.0,1.0,1.0,0.742,72.3,0.8
LNR-0689,WEB-102,4,3,2,0.6667,6,139.8,25.0,1,2,82.3,3.2,0.0,1.0,0.0,3.0,0.21,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-5.599999999999994,3.200000000000003,-0.33330000000000004,0.6666666666666666,1.0,0.6629999999999999,63.4,-9.3
LNR-0689,WEB-102,5,2,2,1.0,8,168.3,26.0,1,1,73.3,-9.0,0.0,0.0,0.0,4.0,0.44,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4,28.5,-9.0,0.33330000000000004,1.0,0.0,0.976,70.6,10.2
LNR-0690,CS-101,1,3,3,1.0,4,170.9,27.0,1,1,69.9,-0.3,1.0,1.0,0.0,4.0,0.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0.0,0.0,0.6666666666666666,2.0,1.0,80.3,0.0
LNR-0690,CS-101,2,2,2,1.0,6,162.4,26.0,1,1,58.3,-12.0,1.0,1.0,0.0,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5,-11.600000000000009,0.0,1.0,2.0,1.0,76.5,-7.2
LNR-0690,CS-101,3,3,1,1.0,0,19.5,4.0,0,0,48.9,-9.4,0.0,0.0,0.0,4.0,0.44,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,-142.9,-9.399999999999999,0.0,0.0,0.0,0.976,49.0,-24.7
LNR-0690,CS-101,4,4,0,0.0,2,168.3,26.0,0,0,56.4,7.5,0.0,0.0,0.0,2.0,-0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,148.8,7.5,-1.0,0.0,0.0,0.30000000000000004,34.6,8.8
LNR-0690,CS-101,5,3,1,0.3333,0,12.7,2.0,0,0,32.3,-24.1,0.0,0.0,0.0,1.0,-0.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.60000000000002,-24.1,0.3333,0.0,0.0,0.144,19.2,-22.1
LNR-0691,AI-301,1,3,3,1.0,10,190.1,30.0,2,1,94.4,9.0,0.0,0.0,0.0,5.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,0.0,1.245,78.4,0.0
LNR-0691,AI-301,2,3,3,1.0,11,235.4,29.0,2,1,96.6,2.2,0.0,0.0,0.0,4.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.30000000000001,2.1999999999999886,0.0,1.3333333333333333,0.0,1.1,83.7,8.6
LNR-0691,AI-301,3,3,3,1.0,17,122.3,44.0,2,1,88.2,-8.4,0.0,1.0,1.0,5.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113.10000000000001,-8.399999999999991,0.0,1.3333333333333333,2.0,1.31,79.8,-23.0
LNR-0691,AI-301,4,3,3,1.0,8,214.1,37.0,2,1,91.7,3.5,1.0,1.0,0.0,4.5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8,3.5,0.0,1.3333333333333333,2.0,1.089,90.2,17.0
LNR-0691,AI-301,5,3,3,1.0,7,185.2,35.0,2,2,89.5,-2.2,2.0,3.0,0.0,4.5,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.900000000000006,-2.200000000000003,0.0,1.3333333333333333,5.0,1.1115,91.7,-5.9
LNR-0692,WEB-102,1,2,1,0.5,1,169.5,12.0,1,3,64.6,4.5,0.0,0.0,0.0,2.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.414,50.4,0.0
LNR-0692,WEB-102,2,4,2,0.5,1,161.0,16.0,1,0,46.1,-18.5,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-8.5,-18.499999999999993,0.0,0.5,0.0,0.976,50.6,-10.7
LNR-0692,WEB-102,3,3,1,0.3333,5,66.2,9.0,0,3,37.3,-8.8,0.0,2.0,1.0,2.5,-0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94.8,-8.800000000000004,-0.16670000000000001,0.0,3.0,0.4375,43.9,-25.2
LNR-0692,WEB-102,4,3,1,0.3333,4,50.1,7.0,0,2,51.0,13.7,0.0,0.0,0.0,2.5,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.1,13.700000000000003,0.0,0.0,0.0,0.505,31.4,4.2
LNR-0692,WEB-102,5,3,0,1.0,2,51.0,5.0,0,1,29.7,-21.3,0.0,1.0,0.0,2.0,-0.57,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0.8999999999999986,-21.3,0.6667000000000001,0.0,1.0,0.28600000000000003,45.6,4.5
LNR-0693,DATA-201,1,3,2,0.6667,11,131.3,19.0,1,1,69.9,-0.3,0.0,0.0,0.0,3.0,0.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0.0,0.0,0.6666666666666666,0.0,0.714,55.0,0.0
LNR-0693,DATA-201,2,4,3,1.0,3,181.2,24.0,2,1,99.6,-0.4,0.0,2.0,0.0,4.0,0.44,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,49.89999999999998,29.69999999999999,0.33330000000000004,1.0,2.0,0.976,88.5,33.2
LNR-0693,DATA-201,3,2,1,0.5,10,179.6,22.0,1,2,99.2,-0.4,1.0,0.0,0.0,3.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5999999999999943,-0.3999999999999915,-0.5,1.0,1.0,0.7174999999999999,68.2,-15.5
LNR-0693,DATA-201,4,3,2,0.6667,9,79.4,20.0,1,1,100.0,0.8,0.0,1.0,0.0,4.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.19999999999999,0.7999999999999972,0.16669999999999996,0.6666666666666666,1.0,0.8160000000000001,63.1,-11.3
LNR-0693,DATA-201,5,4,3,0.75,6,148.5,19.0,1,1,93.9,-6.1,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,69.1,-6.099999999999994,0.08330000000000004,0.5,0.0,0.976,67.5,11.0
LNR-0694,CS-101,1,3,3,1.0,14,349.4,39.0,1,3,61.8,-0.3,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0.0,0.0,0.0,0.6666666666666666,1.0,0.976,80.2,0.0
LNR-0694,CS-101,2,4,4,1.0,7,189.9,28.0,2,1,68.2,6.4,1.0,0.0,0.0,4.5,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159.49999999999997,6.400000000000006,0.0,1.0,1.0,1.1835,76.8,-16.8
LNR-0694,CS-101,3,4,4,1.0,16,217.4,33.0,2,1,66.1,-2.1,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,27.5,-2.1000000000000085,0.0,1.0,1.0,0.976,78.9,3.5
LNR-0694,CS-101,4,2,2,1.0,8,239.7,35.0,2,1,58.8,-7.3,0.0,1.0,1.0,5.0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.299999999999983,-7.299999999999997,0.0,1.5,2.0,1.445,84.7,0.1
LNR-0694,CS-101,5,4,4,1.0,12,216.4,27.0,2,1,60.9,2.1,0.0,1.0,0.0,5.0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.299999999999983,2.1000000000000014,0.0,1.0,1.0,1.295,77.8,-2.8
LNR-0695,CS-101,1,2,2,1.0,6,213.5,32.0,2,1,47.7,-4.4,2.0,0.0,0.0,5.0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.5,2.0,1.245,79.2,0.0
LNR-0695,CS-101,2,3,3,1.0,13,202.1,28.0,2,1,57.6,9.9,3.0,2.0,0.0,5.0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.400000000000006,9.899999999999999,0.0,1.3333333333333333,5.0,1.29,85.5,3.0
LNR-0695,CS-101,3,3,3,1.0,11,147.0,31.0,1,1,55.1,-2.5,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,-55.099999999999994,-2.5,0.0,0.6666666666666666,1.0,0.976,68.8,-10.4
LNR-0695,CS-101,4,4,4,1.0,7,163.0,36.0,2,1,61.7,6.6,0.0,1.0,1.0,4.5,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,6.600000000000001,0.0,1.0,2.0,1.1744999999999999,77.4,6.0
LNR-0695,CS-101,5,4,4,1.0,8,175.7,31.0,2,1,54.5,-7.2,0.0,0.0,2.0,4.5,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.699999999999989,-7.200000000000003,0.0,1.0,2.0,1.161,76.9,-1.5
LNR-0696,AI-301,1,3,2,0.6667,10,218.3,19.0,1,2,71.3,-1.4,1.0,1.0,0.0,3.5,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,0.7909999999999999,75.1,0.0
LNR-0696,AI-301,2,2,2,1.0,6,127.2,19.0,1,1,69.0,-2.3,0.0,1.0,0.0,4.0,0.22,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,-91.10000000000001,-2.299999999999997,0.33330000000000004,1.0,1.0,0.8880000000000001,69.4,-6.3
LNR-0696,AI-301,3,3,2,0.6667,3,168.8,18.0,1,1,66.3,-2.7,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,41.60000000000001,-2.700000000000003,-0.33330000000000004,0.6666666666666666,1.0,0.976,65.6,-4.4
