learner_id,course_id,week,sessions_available,sessions_attended,attendance_rate,login_count,active_minutes,content_views,assignment_submissions,assessment_attempts,average_score,score_trend,help_requests,forum_questions,mentor_contacts,feedback_score,feedback_sentiment,support_needed,attendance_rate_missing,login_count_missing,active_minutes_missing,content_views_missing,assignment_submissions_missing,assessment_attempts_missing,average_score_missing,score_trend_missing,help_requests_missing,forum_questions_missing,mentor_contacts_missing,feedback_score_missing,feedback_sentiment_missing,missing_feature_count
LNR-0654,AI-301,1,4,4,1.0,14,172.6,32.0,1,1,70.3,-5.0,2.0,1.0,2.0,4.5,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0654,AI-301,2,2,2,1.0,9,265.7,33.0,2,1,70.7,0.4,1.0,3.0,0.0,4.5,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0654,AI-301,3,2,2,1.0,11,168.3,26.0,2,2,86.6,15.9,1.0,1.0,0.0,4.5,0.47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-0654,AI-301,4,3,3,1.0,14,168.3,26.0,2,1,69.9,-0.3,0.0,1.0,0.0,4.0,0.44,0,0,0,1,1,0,0,1,1,1,1,1,1,1,9
LNR-0654,AI-301,5,3,3,1.0,14,217.0,33.0,2,1,69.9,-0.3,2.0,0.0,1.0,5.0,0.42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0655,CS-101,1,3,1,0.3333,5,108.1,16.0,1,0,44.1,-18.3,1.0,0.0,0.0,2.0,-0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0655,CS-101,2,2,1,0.5,0,102.6,12.0,1,3,57.1,13.0,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0655,CS-101,3,4,1,0.25,3,168.3,26.0,0,1,33.3,-23.8,0.0,0.0,0.0,4.0,0.44,1,0,0,1,1,0,0,0,0,0,0,0,1,1,4
LNR-0655,CS-101,4,3,1,0.3333,1,49.4,5.0,0,0,65.8,32.5,2.0,0.0,1.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0655,CS-101,5,4,0,0.0,2,10.1,2.0,0,0,34.1,-31.7,1.0,0.0,0.0,2.5,-0.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0656,CS-101,1,2,2,1.0,8,159.4,28.0,2,1,72.3,14.5,2.0,2.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0656,CS-101,2,3,3,1.0,9,191.7,44.0,2,2,56.4,-15.9,2.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0656,CS-101,3,3,3,1.0,9,172.0,34.0,2,1,57.6,1.2,0.0,1.0,0.0,4.5,0.79,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0656,CS-101,4,3,3,1.0,10,161.8,41.0,2,2,61.3,3.7,1.0,1.0,0.0,5.0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0656,CS-101,5,3,3,1.0,12,277.2,39.0,2,1,59.5,-1.8,2.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0657,CS-101,1,3,2,1.0,11,141.1,30.0,2,1,70.6,-3.6,0.0,1.0,0.0,3.5,0.41,0,1,0,0,0,0,0,0,0,1,1,1,0,0,4
LNR-0657,CS-101,2,3,3,1.0,9,215.5,21.0,1,1,87.9,17.3,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0657,CS-101,3,2,1,0.5,3,165.4,20.0,1,1,74.0,-13.9,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0657,CS-101,4,2,1,0.5,10,140.9,23.0,1,1,69.9,-0.3,0.0,0.0,0.0,3.5,0.27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0657,CS-101,5,3,2,0.6667,8,112.7,20.0,1,2,65.8,8.6,2.0,1.0,0.0,4.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0658,AI-301,1,4,4,1.0,16,216.5,36.0,2,2,75.6,0.9,1.0,2.0,0.0,5.0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0658,AI-301,2,3,3,1.0,11,196.7,28.0,2,2,73.8,-1.8,2.0,3.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0658,AI-301,3,4,4,1.0,7,256.5,39.0,2,2,85.3,11.5,1.0,2.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0658,AI-301,4,3,3,1.0,9,260.9,34.0,2,2,71.3,-14.0,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0658,AI-301,5,2,2,1.0,12,239.1,35.0,2,1,78.2,6.9,0.0,0.0,0.0,4.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0659,WEB-102,1,2,2,1.0,7,227.1,27.0,2,2,61.7,-5.0,3.0,1.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0659,WEB-102,2,4,4,1.0,14,242.3,33.0,2,1,78.9,17.2,0.0,1.0,0.0,4.5,0.89,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0659,WEB-102,3,3,3,1.0,10,234.7,37.0,2,1,75.4,-3.5,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0659,WEB-102,4,4,4,1.0,8,189.7,31.0,2,1,75.3,-0.1,2.0,0.0,0.0,5.0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0659,WEB-102,5,3,3,1.0,15,205.4,29.0,2,1,71.1,-4.2,0.0,1.0,0.0,5.0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0660,CS-101,1,3,2,0.6667,5,207.5,25.0,1,1,82.4,-4.8,0.0,0.0,1.0,3.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0660,CS-101,2,3,2,0.6667,7,132.6,12.0,1,1,92.4,10.0,2.0,1.0,0.0,3.0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0660,CS-101,3,3,2,0.6667,4,211.3,21.0,1,2,85.8,-6.6,0.0,1.0,3.0,3.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0660,CS-101,4,3,2,0.6667,13,150.1,22.0,2,1,84.4,-1.4,0.0,1.0,0.0,4.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0660,CS-101,5,3,2,0.6667,7,116.5,19.0,1,1,87.8,3.4,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0661,CS-101,1,3,2,0.6667,5,93.3,16.0,1,1,69.0,-13.3,0.0,1.0,0.0,1.5,-0.43,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0661,CS-101,2,3,1,0.3333,3,131.9,9.0,1,0,67.7,-1.3,0.0,1.0,0.0,1.5,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0661,CS-101,3,3,1,0.3333,3,69.4,7.0,1,1,73.9,6.2,2.0,0.0,0.0,2.5,-0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0661,CS-101,4,4,1,1.0,1,38.3,10.0,0,0,74.2,0.3,0.0,0.0,0.0,1.5,-0.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LNR-0661,CS-101,5,3,0,0.0,1,79.1,3.0,0,0,39.8,-34.4,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0662,DATA-201,1,2,1,0.5,3,138.4,20.0,0,1,55.7,-17.0,0.0,1.0,0.0,2.0,0.05,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0662,DATA-201,2,4,2,0.5,5,139.1,12.0,0,0,69.9,-0.3,0.0,0.0,0.0,3.0,-0.08,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0662,DATA-201,3,4,1,0.25,6,50.9,12.0,0,0,69.9,-0.3,1.0,0.0,0.0,2.0,-0.07,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0662,DATA-201,4,4,0,0.0,4,65.7,6.0,0,1,46.7,-17.4,0.0,0.0,0.0,1.5,-0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0662,DATA-201,5,3,0,0.0,0,50.7,6.0,0,0,56.6,9.9,0.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0663,WEB-102,1,4,4,1.0,8,229.4,37.0,2,1,78.3,2.2,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0663,WEB-102,2,4,4,1.0,19,195.5,33.0,2,2,74.6,-3.7,1.0,1.0,0.0,4.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0663,WEB-102,3,4,4,1.0,8,225.2,40.0,2,2,83.3,8.7,0.0,0.0,0.0,4.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0663,WEB-102,4,4,4,1.0,10,191.2,33.0,2,1,66.7,-16.6,0.0,1.0,0.0,4.0,0.9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0663,WEB-102,5,2,2,1.0,13,168.3,26.0,2,1,76.1,9.4,0.0,3.0,1.0,5.0,0.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-0664,AI-301,1,3,2,0.6667,5,179.5,16.0,1,1,78.6,-1.3,1.0,0.0,2.0,3.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0664,AI-301,2,3,2,0.6667,6,120.4,16.0,1,1,73.9,-4.7,1.0,1.0,0.0,3.5,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0664,AI-301,3,3,2,0.6667,9,112.7,18.0,0,1,78.0,4.1,2.0,1.0,0.0,3.5,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0664,AI-301,4,2,2,1.0,2,95.1,24.0,1,1,79.8,1.8,0.0,2.0,1.0,4.0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0664,AI-301,5,3,2,0.6667,11,106.4,21.0,1,2,77.7,-2.1,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0665,WEB-102,1,3,2,0.6667,8,168.1,22.0,1,1,71.2,-1.9,0.0,0.0,0.0,3.0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0665,WEB-102,2,4,3,0.75,9,185.6,16.0,1,1,75.4,4.2,0.0,1.0,0.0,3.0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0665,WEB-102,3,4,3,0.75,5,177.3,25.0,2,1,70.5,-4.9,0.0,0.0,0.0,3.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0665,WEB-102,4,3,2,0.6667,7,143.2,16.0,1,1,75.4,4.9,1.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0665,WEB-102,5,2,1,0.5,1,133.4,19.0,1,1,76.8,1.4,2.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0666,WEB-102,1,3,2,0.6667,9,122.2,21.0,2,1,69.9,-0.3,1.0,0.0,0.0,3.0,0.41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0666,WEB-102,2,2,1,0.5,6,154.2,21.0,1,2,72.3,-1.5,0.0,0.0,1.0,3.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0666,WEB-102,3,2,2,1.0,11,130.7,23.0,0,1,59.6,-12.7,2.0,1.0,0.0,3.5,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0666,WEB-102,4,4,3,0.75,11,161.6,22.0,2,1,58.9,-0.7,0.0,0.0,0.0,3.5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0666,WEB-102,5,4,3,0.75,6,103.6,17.0,2,1,69.9,-0.3,2.0,0.0,0.0,3.5,0.18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0667,CS-101,1,3,2,0.6667,9,178.5,27.0,2,1,54.8,-16.9,0.0,0.0,0.0,4.0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0667,CS-101,2,4,3,0.75,6,157.9,18.0,0,1,63.5,8.7,1.0,1.0,0.0,3.5,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0667,CS-101,3,3,2,0.6667,8,154.6,26.0,0,1,67.2,3.7,0.0,0.0,0.0,4.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0667,CS-101,4,3,2,0.6667,6,164.6,22.0,0,1,63.3,-3.9,2.0,0.0,0.0,3.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0667,CS-101,5,4,3,0.75,6,190.0,26.0,1,1,68.1,4.8,1.0,1.0,0.0,3.0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0668,DATA-201,1,4,4,1.0,10,279.2,39.0,1,1,69.9,-0.3,2.0,1.0,0.0,5.0,0.56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0668,DATA-201,2,3,3,1.0,10,168.3,26.0,2,1,63.6,-6.4,0.0,2.0,0.0,4.0,0.44,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4
LNR-0668,DATA-201,3,3,3,1.0,11,220.2,42.0,2,1,55.4,-8.2,0.0,1.0,0.0,5.0,0.51,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0668,DATA-201,4,3,3,1.0,13,244.4,31.0,2,1,66.7,11.3,0.0,1.0,0.0,4.5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0668,DATA-201,5,2,2,1.0,11,279.9,34.0,2,2,73.0,6.3,1.0,0.0,3.0,4.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0669,AI-301,1,3,3,1.0,12,185.6,33.0,1,1,50.3,-2.9,0.0,3.0,0.0,4.0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0669,AI-301,2,2,2,1.0,15,183.0,32.0,2,1,47.9,-2.4,0.0,0.0,0.0,5.0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0669,AI-301,3,3,3,1.0,11,200.9,35.0,1,2,53.9,6.0,1.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0669,AI-301,4,3,3,1.0,6,196.8,18.0,2,1,54.7,0.8,1.0,2.0,1.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0669,AI-301,5,3,3,1.0,11,235.9,26.0,1,2,45.6,-9.1,2.0,2.0,0.0,5.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0670,WEB-102,1,4,4,1.0,6,152.6,34.0,1,1,87.9,11.1,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0670,WEB-102,2,3,3,1.0,5,196.3,33.0,2,1,70.2,-17.7,0.0,0.0,1.0,5.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0670,WEB-102,3,3,3,1.0,17,210.8,28.0,1,1,70.2,0.0,3.0,0.0,0.0,5.0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0670,WEB-102,4,3,3,1.0,13,107.4,24.0,2,2,65.3,-4.9,1.0,2.0,0.0,4.0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0670,WEB-102,5,3,3,1.0,10,253.5,34.0,2,3,82.2,16.9,0.0,1.0,0.0,5.0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0671,WEB-102,1,2,2,1.0,12,244.3,35.0,2,1,96.3,5.2,1.0,2.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0671,WEB-102,2,3,3,1.0,8,163.3,40.0,2,1,69.9,-0.3,0.0,2.0,0.0,4.0,0.44,0,1,0,0,0,0,0,1,1,0,0,0,1,1,5
LNR-0671,WEB-102,3,2,2,1.0,13,168.3,26.0,2,3,88.5,-2.8,1.0,1.0,2.0,4.5,0.66,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
LNR-0671,WEB-102,4,2,2,1.0,10,146.4,23.0,2,1,98.9,10.4,1.0,1.0,0.0,5.0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0671,WEB-102,5,4,3,0.75,6,182.6,25.0,2,1,94.3,-4.6,1.0,2.0,0.0,5.0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0672,WEB-102,1,4,4,1.0,15,155.5,31.0,2,2,69.9,-0.3,0.0,0.0,1.0,4.0,0.65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0672,WEB-102,2,3,3,1.0,10,182.9,35.0,1,2,59.6,-16.3,0.0,1.0,0.0,4.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0672,WEB-102,3,4,4,1.0,8,207.8,34.0,2,1,80.3,20.7,0.0,1.0,1.0,5.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0672,WEB-102,4,3,3,1.0,16,168.3,26.0,1,2,67.6,-12.7,2.0,2.0,0.0,5.0,0.49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-0672,WEB-102,5,3,3,1.0,14,248.5,42.0,2,2,74.3,6.7,1.0,0.0,1.0,5.0,0.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LNR-0673,DATA-201,1,2,2,1.0,16,241.4,30.0,2,1,71.9,8.1,0.0,1.0,0.0,4.5,0.76,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0673,DATA-201,2,3,3,1.0,11,228.6,34.0,2,2,73.2,1.3,0.0,1.0,0.0,5.0,0.43,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0673,DATA-201,3,3,3,1.0,10,261.8,35.0,1,3,69.6,-3.6,1.0,2.0,0.0,5.0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0673,DATA-201,4,3,3,1.0,10,265.5,28.0,2,1,71.1,1.5,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0673,DATA-201,5,3,3,1.0,8,189.6,32.0,2,2,64.4,-6.7,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
LNR-0674,DATA-201,1,2,2,1.0,5,97.0,17.0,1,1,70.9,0.5,0.0,1.0,0.0,4.0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0674,DATA-201,2,3,2,0.6667,8,168.3,26.0,1,2,70.3,-0.6,0.0,1.0,1.0,3.5,0.16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-0674,DATA-201,3,3,2,0.6667,8,48.5,21.0,1,1,85.1,14.8,0.0,0.0,0.0,3.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0674,DATA-201,4,3,2,0.6667,10,75.0,25.0,1,2,72.8,-12.3,0.0,1.0,0.0,3.5,0.29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0674,DATA-201,5,2,1,0.5,9,122.1,25.0,2,1,78.2,5.4,0.0,1.0,0.0,4.0,0.22,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0675,CS-101,1,2,2,1.0,13,168.6,27.0,2,2,55.7,-5.6,2.0,3.0,0.0,5.0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0675,CS-101,2,4,4,1.0,6,205.9,36.0,1,1,68.5,12.8,0.0,1.0,0.0,5.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0675,CS-101,3,3,3,1.0,10,181.0,36.0,2,1,60.7,-7.8,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0675,CS-101,4,2,2,1.0,11,182.0,34.0,1,1,50.5,-10.2,0.0,2.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0675,CS-101,5,2,2,1.0,10,187.0,33.0,2,1,52.3,1.8,2.0,3.0,0.0,5.0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0676,CS-101,1,2,1,0.5,8,88.8,18.0,0,3,89.7,16.2,0.0,1.0,0.0,1.5,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0676,CS-101,2,2,1,0.5,5,101.2,12.0,1,0,56.1,-33.6,1.0,0.0,0.0,2.0,-0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0676,CS-101,3,3,1,0.3333,4,86.1,11.0,1,0,55.7,-0.4,0.0,0.0,0.0,2.5,-0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0676,CS-101,4,3,1,0.3333,4,107.0,9.0,0,1,61.8,6.1,0.0,1.0,0.0,2.5,-0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0676,CS-101,5,4,0,0.0,2,23.7,9.0,0,0,69.9,-0.3,1.0,0.0,0.0,4.0,0.44,1,0,0,0,0,0,0,1,1,0,0,0,1,1,4
LNR-0677,DATA-201,1,2,2,1.0,10,240.7,34.0,2,1,69.9,-0.3,0.0,1.0,0.0,5.0,0.52,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
LNR-0677,DATA-201,2,2,2,1.0,10,199.1,30.0,2,3,86.9,8.6,1.0,2.0,1.0,5.0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0677,DATA-201,3,4,4,1.0,9,256.4,35.0,2,2,76.9,-10.0,2.0,1.0,0.0,5.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0677,DATA-201,4,3,3,1.0,10,184.8,35.0,1,2,69.9,-0.3,2.0,0.0,1.0,4.5,0.71,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0677,DATA-201,5,3,3,1.0,10,206.4,44.0,2,2,83.1,2.0,0.0,0.0,0.0,4.0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0678,DATA-201,1,3,3,1.0,10,181.1,40.0,2,1,74.6,3.2,1.0,0.0,1.0,4.5,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0678,DATA-201,2,2,2,1.0,13,224.4,34.0,2,1,68.6,-6.0,0.0,0.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0678,DATA-201,3,2,2,1.0,11,190.2,37.0,2,2,69.9,-0.3,1.0,2.0,0.0,4.5,0.69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0678,DATA-201,4,2,2,1.0,10,202.3,28.0,2,1,69.9,-4.4,0.0,2.0,2.0,5.0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0678,DATA-201,5,4,4,1.0,9,213.4,38.0,2,3,69.9,-0.3,4.0,0.0,1.0,4.0,0.44,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4
LNR-0679,AI-301,1,3,2,0.6667,5,196.0,24.0,2,1,75.1,-0.1,0.0,1.0,0.0,3.5,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0679,AI-301,2,2,1,0.5,7,99.6,20.0,1,1,87.1,12.0,0.0,1.0,0.0,3.5,0.24,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0679,AI-301,3,4,3,0.75,4,160.7,15.0,1,1,54.4,-32.7,0.0,1.0,0.0,4.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0679,AI-301,4,4,3,0.75,6,157.6,17.0,2,1,69.9,-0.3,0.0,1.0,0.0,3.5,0.05,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0679,AI-301,5,3,2,0.6667,10,148.6,20.0,1,1,69.9,-0.3,0.0,0.0,1.0,3.0,0.07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LNR-0680,CS-101,1,2,2,1.0,10,180.3,26.0,2,1,54.2,-6.7,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
LNR-0680,CS-101,2,3,3,1.0,10,185.7,52.0,1,1,50.1,-4.1,0.0,1.0,0.0,4.5,0.76,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
LNR-0680,CS-101,3,3,3,1.0,13,191.9,28.0,1,1,67.0,16.9,0.0,1.0,0.0,5.0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0680,CS-101,4,4,3,1.0,8,277.0,31.0,2,1,59.9,-7.1,1.0,1.0,1.0,4.5,0.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LNR-0680,CS-101,5,4,4,1.0,19,204.9,30.0,2,1,61.0,1.1,0.0,1.0,1.0,5.0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0681,AI-301,1,2,2,1.0,10,223.0,23.0,1,3,71.3,6.3,0.0,3.0,0.0,4.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0681,AI-301,2,4,4,1.0,12,168.3,26.0,2,1,57.3,-14.0,0.0,1.0,1.0,5.0,0.79,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-0681,AI-301,3,4,4,1.0,13,182.1,32.0,2,1,57.7,0.4,1.0,2.0,1.0,4.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0681,AI-301,4,4,4,1.0,15,241.1,22.0,1,1,69.2,11.5,0.0,0.0,0.0,5.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0681,AI-301,5,3,3,1.0,17,151.8,44.0,2,1,62.9,-6.3,0.0,0.0,1.0,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0682,CS-101,1,2,2,1.0,10,198.2,41.0,2,1,73.3,5.4,0.0,0.0,0.0,5.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LNR-0682,CS-101,2,2,2,1.0,14,252.3,26.0,2,2,79.8,6.5,1.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
LNR-0682,CS-101,3,3,3,1.0,7,168.3,26.0,2,1,70.8,-9.0,0.0,0.0,0.0,4.5,0.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LNR-0682,CS-101,4,3,3,1.0,9,181.4,18.0,2,2,70.8,0.0,0.0,1.0,0.0,4.0,0.44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
